#ppt,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
 ,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6,eco1,eco2,eco3,eco4,eco5,eco6
TIMESTEP,MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),MEAN(mm),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),VARIANCE(mm^2),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm),STD_DEV(mm)
2089-08-01T00:00:00Z,521.770752,515.6797485,498.8063049,496.8449402,504.3788452,568.8623047,25303.69141,21850.59961,17953.47656,14572.77148,18279.47852,24471.38281,159.0713348,147.8194885,133.9905853,120.7177353,135.2016144,156.4333191
2089-09-01T00:00:00Z,118.685585,110.0536423,106.5503998,112.1533585,122.676239,169.3123779,1238.43396,1015.447937,962.4425049,1182.91626,1707.875854,1216.893921,35.19139099,31.86609459,31.02325821,34.39355087,41.32645416,34.8840065
2089-10-01T00:00:00Z,60.38475418,57.70812607,63.34725189,70.83076477,78.53773499,89.77840424,593.0078735,488.2581482,601.2693481,746.6193237,1401.069214,2289.957275,24.35175323,22.09656334,24.52079391,27.3243351,37.43085861,47.85349655
2089-11-01T00:00:00Z,18.20448303,19.30074501,21.64959145,22.63414383,21.28201485,17.31779671,51.10293198,47.22978592,50.86843491,51.14526367,56.18885803,63.87451553,7.148631573,6.872393131,7.132211208,7.151591778,7.495922565,7.992153168
2089-12-01T00:00:00Z,16.19221497,15.44489193,15.44149017,15.85740662,17.12073708,20.26668167,32.50699234,30.85553551,39.6168251,52.30448151,117.6434555,217.9509277,5.701490402,5.554775715,6.29418993,7.232183933,10.84635639,14.76316071
2090-01-01T00:00:00Z,33.36461258,33.81689072,36.90454102,39.87403488,43.06866455,46.21344376,89.19062042,89.17839813,145.1845551,204.7416077,387.1308289,598.3461914,9.444078445,9.443431854,12.04925537,14.30879498,19.67564011,24.46111679
2090-02-01T00:00:00Z,15.32004547,16.09956932,18.39673042,20.14571762,20.17684937,17.38652611,11.07726383,13.1801281,18.19602394,17.26489258,17.90871429,11.88067532,3.328252316,3.630444527,4.265679836,4.155104637,4.231868744,3.446835518
2090-03-01T00:00:00Z,47.40546036,50.64813995,56.43315506,59.3577652,60.65214157,59.71969604,87.48693848,122.1804733,139.9494781,133.0424194,213.8426971,415.0751038,9.353445053,11.05352783,11.83002472,11.53440189,14.62336159,20.37339211
2090-04-01T00:00:00Z,89.1179657,81.26368713,76.00553131,77.1577301,88.76120758,123.8707886,987.8953857,759.604187,984.5679321,1346.589355,2963.324707,4553.0625,31.4308033,27.5609169,31.37782478,36.69590378,54.43642807,67.47638702
2090-05-01T00:00:00Z,122.6203766,116.0321732,112.7757645,114.9116516,122.6878128,147.5404816,695.3495483,327.5690918,288.361145,360.9189453,644.9368286,626.8193359,26.36948204,18.09886932,16.98119926,18.99786758,25.39560699,25.03635979
